,3Y realised21,3Y GARCH,10Y realised21,10Y GARCH
2021-09-08,1.8095513782361115,2.1829733182688424,2.35321461996542,2.787593394431365
2021-09-09,1.8540688845270692,2.1464656362779895,2.3637137849458005,2.8226063762674247
2021-09-10,1.8308207891284134,2.1804384697534864,2.335441224755111,2.7591482196118746
2021-09-13,1.9238354547993122,2.1037256534082274,2.5292573726575913,2.6968065791013793
2021-09-14,1.899624022950712,2.2799970334781903,2.528221659962726,2.9208243492237083
2021-09-15,2.2330739010653167,2.2136970239959766,2.376471974928167,2.8781749339194858
2021-09-16,2.230129186947746,2.6163907797613453,2.3857713138322163,2.9419220017871246
2021-09-17,2.0908075450591377,2.5571119478651463,2.3503799085011043,2.9020339247845617
2021-09-23,2.181032957546674,2.523562576394401,2.3284983920768982,2.909414038953303
2021-09-24,2.091308544565211,2.702310710277009,2.4214910794010773,2.9350719273218826
2021-09-27,2.0212560922545695,2.614853208875606,2.305748509806772,3.1813167113689884
2021-09-28,2.2937907904768093,2.549599632704578,2.890757027229389,3.118631820836545
2021-09-29,2.311307607641808,3.0961548961797765,3.3780876528704957,3.8749356801891843
2021-09-30,2.320047208058295,3.126573119158945,3.408539695697084,4.10660122702318
2021-10-01,2.3817860445272565,2.9862228698551356,3.2403042185219793,4.081743871855957
2021-10-05,2.363874946333836,3.1228703963875506,3.290730125960599,3.973889079929468
2021-10-06,2.736403618237777,3.020370133300465,3.76089528348414,4.02174113417282
2021-10-07,2.9058397687940074,3.738767591764115,3.888266843674565,4.681714156789777
2021-10-08,2.9146673419595857,3.688106666497233,3.902178878524138,4.585138636184497
2021-10-12,3.588082124664009,3.516244332809991,4.023543806385691,4.450385761030462
2021-10-13,3.584868995414723,4.791459720096553,4.22866634385109,4.6188935366004085
2021-10-14,3.62555086126496,4.6019686470332015,4.439648205711355,4.579532275631831
2021-10-15,3.7046752958416067,4.386284533076538,4.405845683915411,4.577184417021685
2021-10-18,4.011720922734379,4.22290298487995,4.404494457775069,4.4531466933452615
2021-10-19,4.108597258015372,4.893031888108916,4.48805292388792,4.453035651489171
2021-10-20,4.136481136240826,4.72653712054962,4.495050187759425,4.397724602814878
2021-10-21,3.9113083914891353,4.50219796016339,4.373595012496377,4.318768954790391
2021-10-22,4.013767972034921,4.287564468369768,4.373573236741636,4.190953015797284
2021-10-25,4.021395161833643,4.476471211531388,4.424062989304422,4.088019341075394
2021-10-26,4.000559484681633,4.365089818812573,4.427694229559675,4.156276743356476
2021-10-27,4.627346251722832,4.1724092163848026,4.407563844984991,4.032594068356072
2021-10-28,4.711859404483444,5.610153365256812,4.986644066666363,4.1131906650956225
2021-10-29,4.766540124860461,5.42819866861848,5.473290122212107,4.596876233456057
2021-11-01,4.612808255282243,5.642308022378029,5.3922475215195025,5.744698732277254
2021-11-02,5.160763140319095,5.36906712542204,5.537972811159577,5.721522428322414
