date,value,position,hold,dailyPnl,cumulativePnl
2014-06-03,-0.8,0,0,0.0,0.0
2014-06-05,-1.05,0,0,0.0,0.0
2014-06-09,-1.3,0,0,0.0,0.0
2014-06-10,-0.8,0,0,0.0,0.0
2014-06-11,-1.25,0,0,0.0,0.0
2014-06-12,-1.25,0,0,0.0,0.0
2014-06-13,-2.5,0,0,0.0,0.0
2014-06-16,-3.65,0,0,0.0,0.0
2014-06-17,-3.0,0,0,0.0,0.0
2014-06-18,-3.8,0,0,0.0,0.0
2014-06-19,-5.4,0,0,0.0,0.0
2014-06-20,-4.75,0,0,0.0,0.0
2014-06-23,-3.0,0,0,0.0,0.0
2014-06-24,-4.0,0,0,0.0,0.0
2014-06-25,-2.7,0,0,0.0,0.0
2014-06-26,-0.75,0,0,0.0,0.0
2014-06-27,0.45,0,0,0.0,0.0
2014-06-30,0.2,0,0,0.0,0.0
2014-07-01,-0.75,0,0,0.0,0.0
2014-07-02,-3.75,0,0,0.0,0.0
2014-07-03,-2.8,0,0,0.0,0.0
2014-07-04,-1.35,0,0,0.0,0.0
2014-07-07,-1.75,0,0,0.0,0.0
2014-07-08,-1.25,0,0,0.0,0.0
2014-07-09,-3.0,0,0,0.0,0.0
2014-07-10,-0.8,0,0,0.0,0.0
2014-07-11,-0.3,0,0,0.0,0.0
2014-07-14,0.5,0,0,0.0,0.0
2014-07-15,1.2,0,0,0.0,0.0
2014-07-16,0.45,0,0,0.0,0.0
2014-07-17,-0.75,0,0,0.0,0.0
2014-07-18,-1.7,0,0,0.0,0.0
2014-07-21,-2.75,0,0,0.0,0.0
2014-07-22,-3.4,0,0,0.0,0.0
2014-07-23,-4.25,0,0,0.0,0.0
2014-07-24,-2.8,0,0,0.0,0.0
2014-07-25,-3.05,0,0,0.0,0.0
2014-07-28,-2.4,0,0,0.0,0.0
2014-07-29,-1.75,0,0,0.0,0.0
2014-07-30,-3.0,0,0,0.0,0.0
2014-07-31,-3.5,0,0,0.0,0.0
2014-08-01,-2.4,0,0,0.0,0.0
2014-08-04,-2.75,0,0,0.0,0.0
2014-08-05,-4.25,0,0,0.0,0.0
2014-08-06,-4.0,0,0,0.0,0.0
2014-08-07,-4.25,0,0,0.0,0.0
2014-08-08,-3.75,0,0,0.0,0.0
2014-08-11,-3.5,0,0,0.0,0.0
2014-08-12,-4.05,0,0,0.0,0.0
2014-08-13,-4.8,0,0,0.0,0.0
2014-08-14,-2.0,0,0,0.0,0.0
2014-08-18,0.25,0,0,0.0,0.0
2014-08-19,1.2,0,0,0.0,0.0
2014-08-20,0.7,0,0,0.0,0.0
2014-08-21,0.5,0,0,0.0,0.0
2014-08-22,0.7,0,0,0.0,0.0
2014-08-25,0.7,0,0,0.0,0.0
2014-08-26,0.2,0,0,0.0,0.0
2014-08-27,0.7,0,0,0.0,0.0
2014-08-28,0.7,0,0,0.0,0.0
2014-08-29,-0.05,0,0,0.0,0.0
2014-09-01,0.2,0,0,0.0,0.0
2014-09-02,0.75,0,0,0.0,0.0
2014-09-03,1.45,0,0,0.0,0.0
2014-09-04,2.0,0,0,0.0,0.0
2014-09-05,1.25,0,0,0.0,0.0
2014-09-11,1.2,0,0,0.0,0.0
2014-09-12,-1.25,0,0,0.0,0.0
2014-09-15,-1.75,0,0,0.0,0.0
2014-09-16,-3.3,0,0,0.0,0.0
2014-09-17,-1.75,0,0,0.0,0.0
2014-09-18,-1.8,0,0,0.0,0.0
2014-09-19,-1.0,0,0,0.0,0.0
2014-09-22,-0.8,0,0,0.0,0.0
2014-09-23,-0.9,0,0,0.0,0.0
2014-09-24,-2.25,0,0,0.0,0.0
2014-09-25,-2.55,0,0,0.0,0.0
2014-09-26,-2.25,0,0,0.0,0.0
2014-09-29,-1.8,0,0,0.0,0.0
2014-09-30,-2.3,0,0,0.0,0.0
2014-10-01,-4.3,0,0,0.0,0.0
2014-10-02,-1.3,0,0,0.0,0.0
2014-10-06,0.25,0,0,0.0,0.0
2014-10-07,1.45,0,0,0.0,0.0
2014-10-08,0.7,0,0,0.0,0.0
2014-10-10,1.45,0,0,0.0,0.0
2014-10-13,1.5,0,0,0.0,0.0
2014-10-14,1.5,0,0,0.0,0.0
2014-10-15,1.95,0,0,0.0,0.0
2014-10-16,3.5,0,0,0.0,0.0
2014-10-17,5.0,0,0,0.0,0.0
2014-10-20,4.45,0,0,0.0,0.0
2014-10-21,4.2,0,0,0.0,0.0
2014-10-22,3.2,0,0,0.0,0.0
2014-10-23,3.1,0,0,0.0,0.0
2014-10-24,3.25,0,0,0.0,0.0
2014-10-27,3.05,0,0,0.0,0.0
2014-10-28,3.45,0,0,0.0,0.0
2014-10-29,3.75,0,0,0.0,0.0
2014-10-30,4.75,0,0,0.0,0.0
2014-10-31,4.25,0,0,0.0,0.0
2014-11-03,4.7,0,0,0.0,0.0
2014-11-04,4.5,0,0,0.0,0.0
2014-11-05,3.7,0,0,0.0,0.0
2014-11-06,4.0,0,0,0.0,0.0
2014-11-07,3.25,0,0,0.0,0.0
2014-11-10,4.2,0,0,0.0,0.0
2014-11-11,4.15,0,0,0.0,0.0
2014-11-12,4.25,0,0,0.0,0.0
2014-11-13,2.6,0,0,0.0,0.0
2014-11-14,1.75,0,0,0.0,0.0
2014-11-17,2.2,0,0,0.0,0.0
2014-11-18,3.25,0,0,0.0,0.0
2014-11-19,4.7,0,0,0.0,0.0
2014-11-20,5.5,0,0,0.0,0.0
2014-11-21,7.35,0,0,0.0,0.0
2014-11-24,6.45,0,0,0.0,0.0
2014-11-25,5.7,0,0,0.0,0.0
2014-11-26,5.95,0,0,0.0,0.0
2014-11-27,5.75,0,0,0.0,0.0
2014-11-28,4.7,0,0,0.0,0.0
2014-12-01,5.2,0,0,0.0,0.0
2014-12-02,2.7,0,0,0.0,0.0
2014-12-03,0.95,0,0,0.0,0.0
2014-12-04,3.0,0,0,0.0,0.0
2014-12-05,2.85,0,0,0.0,0.0
2014-12-08,2.25,0,0,0.0,0.0
2014-12-09,3.35,0,0,0.0,0.0
2014-12-10,2.6,0,0,0.0,0.0
2014-12-11,1.85,0,0,0.0,0.0
2014-12-12,1.15,0,0,0.0,0.0
2014-12-15,2.7,0,0,0.0,0.0
2014-12-16,2.7,0,0,0.0,0.0
2014-12-17,4.0,0,0,0.0,0.0
2014-12-18,3.95,0,0,0.0,0.0
2014-12-19,3.0,0,0,0.0,0.0
2014-12-22,2.3,0,0,0.0,0.0
2014-12-23,2.75,0,0,0.0,0.0
2014-12-24,1.75,0,0,0.0,0.0
2014-12-26,2.75,0,0,0.0,0.0
2014-12-29,1.2,0,0,0.0,0.0
2014-12-30,-0.5,0,0,0.0,0.0
2014-12-31,-0.5,0,0,0.0,0.0
2015-01-02,1.0,0,0,0.0,0.0
2015-01-05,2.0,0,0,0.0,0.0
2015-01-06,3.25,0,0,0.0,0.0
2015-01-07,3.95,0,0,0.0,0.0
2015-01-08,3.5,0,0,0.0,0.0
2015-01-09,3.2,0,0,0.0,0.0
2015-01-12,4.2,0,0,0.0,0.0
2015-01-13,4.7,0,0,0.0,0.0
2015-01-14,4.2,0,0,0.0,0.0
2015-01-15,3.45,0,0,0.0,0.0
2015-01-16,3.85,0,0,0.0,0.0
2015-01-19,4.25,0,0,0.0,0.0
2015-01-20,3.7,0,0,0.0,0.0
2015-01-21,3.45,0,0,0.0,0.0
2015-01-22,3.25,0,0,0.0,0.0
2015-01-23,5.25,0,0,0.0,0.0
2015-01-26,5.25,0,0,0.0,0.0
2015-01-27,6.0,0,0,0.0,0.0
2015-01-28,5.75,0,0,0.0,0.0
2015-01-29,5.25,0,0,0.0,0.0
2015-01-30,3.9,0,0,0.0,0.0
2015-02-02,5.25,0,0,0.0,0.0
2015-02-03,4.45,0,0,0.0,0.0
2015-02-04,3.7,0,0,0.0,0.0
2015-02-05,4.0,0,0,0.0,0.0
2015-02-06,3.5,0,0,0.0,0.0
2015-02-09,3.75,0,0,0.0,0.0
2015-02-10,5.0,0,0,0.0,0.0
2015-02-11,4.0,0,0,0.0,0.0
2015-02-12,4.0,0,0,0.0,0.0
2015-02-13,3.0,0,0,0.0,0.0
2015-02-16,3.75,0,0,0.0,0.0
2015-02-17,3.4,0,0,0.0,0.0
2015-02-23,2.7,0,0,0.0,0.0
2015-02-24,2.7,0,0,0.0,0.0
2015-02-25,3.25,0,0,0.0,0.0
2015-02-26,3.0,0,0,0.0,0.0
2015-02-27,3.25,0,0,0.0,0.0
2015-03-02,2.25,0,0,0.0,0.0
2015-03-03,2.0,0,0,0.0,0.0
2015-03-04,2.5,0,0,0.0,0.0
2015-03-05,3.0,0,0,0.0,0.0
2015-03-06,3.25,0,0,0.0,0.0
2015-03-09,1.45,0,0,0.0,0.0
2015-03-10,1.75,0,0,0.0,0.0
2015-03-11,2.0,0,0,0.0,0.0
2015-03-12,2.5,0,0,0.0,0.0
2015-03-13,1.6,0,0,0.0,0.0
2015-03-16,2.2,0,0,0.0,0.0
2015-03-17,3.1,0,0,0.0,0.0
2015-03-18,2.5,0,0,0.0,0.0
2015-03-19,3.75,0,0,0.0,0.0
2015-03-20,4.25,0,0,0.0,0.0
2015-03-23,4.0,0,0,0.0,0.0
2015-03-24,4.0,0,0,0.0,0.0
2015-03-25,3.7,0,0,0.0,0.0
2015-03-26,3.7,0,0,0.0,0.0
2015-03-27,3.25,0,0,0.0,0.0
2015-03-30,2.75,0,0,0.0,0.0
2015-03-31,1.45,0,0,0.0,0.0
2015-04-01,1.2,0,0,0.0,0.0
2015-04-02,0.5,0,0,0.0,0.0
2015-04-03,0.7,0,0,0.0,0.0
2015-04-06,1.0,0,0,0.0,0.0
2015-04-07,0.45,0,0,0.0,0.0
2015-04-08,-0.55,0,0,0.0,0.0
2015-04-09,-0.75,0,0,0.0,0.0
2015-04-10,0.2,0,0,0.0,0.0
2015-04-13,-0.05,0,0,0.0,0.0
2015-04-14,-0.5,0,0,0.0,0.0
2015-04-15,-1.55,0,0,0.0,0.0
2015-04-16,-2.25,0,0,0.0,0.0
2015-04-17,-2.8,0,0,0.0,0.0
2015-04-20,-2.75,0,0,0.0,0.0
2015-04-21,-2.55,0,0,0.0,0.0
2015-04-22,-2.2,0,0,0.0,0.0
2015-04-23,-3.05,0,0,0.0,0.0
2015-04-24,-2.3,0,0,0.0,0.0
2015-04-27,-1.85,0,0,0.0,0.0
2015-04-28,-2.6,0,0,0.0,0.0
2015-04-29,-3.35,0,0,0.0,0.0
2015-04-30,-3.0,0,0,0.0,0.0
2015-05-04,-2.5,0,0,0.0,0.0
2015-05-06,-1.65,0,0,0.0,0.0
2015-05-07,-0.3,0,0,0.0,0.0
2015-05-08,-0.5,0,0,0.0,0.0
2015-05-11,0.45,0,0,0.0,0.0
2015-05-12,1.75,0,0,0.0,0.0
2015-05-13,-0.05,0,0,0.0,0.0
2015-05-14,0.75,0,0,0.0,0.0
2015-05-15,0.7,0,0,0.0,0.0
2015-05-18,0.7,0,0,0.0,0.0
2015-05-19,0.25,0,0,0.0,0.0
2015-05-20,0.45,0,0,0.0,0.0
2015-05-21,0.0,0,0,0.0,0.0
2015-05-22,-0.15,0,0,0.0,0.0
2015-05-26,-2.25,0,0,0.0,0.0
2015-05-27,-3.3,0,0,0.0,0.0
2015-05-28,-2.05,0,0,0.0,0.0
2015-05-29,-1.0,0,0,0.0,0.0
2015-06-01,-1.4,0,0,0.0,0.0
2015-06-02,-2.0,0,0,0.0,0.0
2015-06-03,-3.25,0,0,0.0,0.0
2015-06-04,-2.75,0,0,0.0,0.0
2015-06-05,-3.0,0,0,0.0,0.0
2015-06-08,-3.25,0,0,0.0,0.0
2015-06-09,-2.8,0,0,0.0,0.0
2015-06-10,-0.5,0,0,0.0,0.0
2015-06-11,-2.3,0,0,0.0,0.0
2015-06-12,-1.75,0,0,0.0,0.0
2015-06-15,-2.4,0,0,0.0,0.0
2015-06-16,-2.0,0,0,0.0,0.0
2015-06-17,-1.15,0,0,0.0,0.0
2015-06-18,-1.7,0,0,0.0,0.0
2015-06-19,-0.5,0,0,0.0,0.0
2015-06-22,-1.5,0,0,0.0,0.0
2015-06-23,-2.05,0,0,0.0,0.0
2015-06-24,-0.75,0,0,0.0,0.0
2015-06-25,0.0,0,0,0.0,0.0
2015-06-26,0.4,0,0,0.0,0.0
2015-06-29,0.65,0,0,0.0,0.0
2015-06-30,-0.25,0,0,0.0,0.0
2015-07-01,-0.25,0,0,0.0,0.0
2015-07-02,-0.5,0,0,0.0,0.0
2015-07-03,0.25,0,0,0.0,0.0
2015-07-06,1.45,0,0,0.0,0.0
2015-07-07,1.75,0,0,0.0,0.0
2015-07-08,3.0,0,0,0.0,0.0
2015-07-09,1.7,0,0,0.0,0.0
2015-07-10,2.7,0,0,0.0,0.0
2015-07-13,2.7,0,0,0.0,0.0
2015-07-14,1.7,0,0,0.0,0.0
2015-07-15,1.25,0,0,0.0,0.0
2015-07-16,2.0,0,0,0.0,0.0
2015-07-17,2.5,0,0,0.0,0.0
2015-07-20,2.75,0,0,0.0,0.0
2015-07-21,3.25,0,0,0.0,0.0
2015-07-22,2.5,0,0,0.0,0.0
2015-07-23,1.95,0,0,0.0,0.0
2015-07-24,1.5,0,0,0.0,0.0
2015-07-27,1.95,0,0,0.0,0.0
2015-07-28,2.7,0,0,0.0,0.0
2015-07-29,2.75,0,0,0.0,0.0
2015-07-30,3.25,0,0,0.0,0.0
2015-07-31,3.75,0,0,0.0,0.0
2015-08-03,3.95,0,0,0.0,0.0
2015-08-04,5.2,0,0,0.0,0.0
2015-08-05,4.95,0,0,0.0,0.0
2015-08-06,4.5,0,0,0.0,0.0
2015-08-07,4.25,0,0,0.0,0.0
2015-08-10,3.95,0,0,0.0,0.0
2015-08-11,2.95,0,0,0.0,0.0
2015-08-12,4.5,0,0,0.0,0.0
2015-08-13,3.75,0,0,0.0,0.0
2015-08-17,3.7,0,0,0.0,0.0
2015-08-18,3.25,0,0,0.0,0.0
2015-08-19,3.5,0,0,0.0,0.0
2015-08-20,3.7,0,0,0.0,0.0
2015-08-21,5.2,0,0,0.0,0.0
2015-08-24,7.2,-1,0,-50000000.0,-50000000.0
2015-08-25,6.2,-1,-1,100000000.0,50000000.0
2015-08-26,4.95,-1,-1,125000000.0,175000000.0
2015-08-27,4.0,-1,-1,95000000.00000001,270000000.0
2015-08-28,3.5,-1,-1,50000000.0,320000000.0
2015-08-31,4.25,-1,-1,-75000000.0,245000000.0
2015-09-01,3.2,-1,-1,104999999.99999999,350000000.0
2015-09-02,2.95,-1,-1,25000000.0,375000000.0
2015-09-03,1.75,0,-1,70000000.00000001,445000000.0
2015-09-04,2.45,0,0,0.0,445000000.0
2015-09-07,3.2,0,0,0.0,445000000.0
2015-09-08,3.5,0,0,0.0,445000000.0
2015-09-09,3.0,0,0,0.0,445000000.0
2015-09-10,2.7,0,0,0.0,445000000.0
2015-09-11,2.5,0,0,0.0,445000000.0
2015-09-14,1.2,0,0,0.0,445000000.0
2015-09-15,1.45,0,0,0.0,445000000.0
2015-09-16,1.0,0,0,0.0,445000000.0
2015-09-17,1.7,0,0,0.0,445000000.0
2015-09-18,2.2,0,0,0.0,445000000.0
2015-09-21,3.0,0,0,0.0,445000000.0
2015-09-22,3.0,0,0,0.0,445000000.0
2015-09-23,2.45,0,0,0.0,445000000.0
2015-09-24,2.0,0,0,0.0,445000000.0
2015-09-25,2.15,0,0,0.0,445000000.0
2015-09-30,2.0,0,0,0.0,445000000.0
2015-10-01,1.7,0,0,0.0,445000000.0
2015-10-02,1.95,0,0,0.0,445000000.0
2015-10-05,2.6,0,0,0.0,445000000.0
2015-10-06,2.75,0,0,0.0,445000000.0
2015-10-07,2.5,0,0,0.0,445000000.0
2015-10-08,2.0,0,0,0.0,445000000.0
2015-10-12,1.6,0,0,0.0,445000000.0
2015-10-13,1.95,0,0,0.0,445000000.0
2015-10-14,2.75,0,0,0.0,445000000.0
2015-10-15,3.2,0,0,0.0,445000000.0
2015-10-16,2.5,0,0,0.0,445000000.0
2015-10-19,2.2,0,0,0.0,445000000.0
2015-10-20,2.0,0,0,0.0,445000000.0
2015-10-21,2.7,0,0,0.0,445000000.0
2015-10-22,3.25,0,0,0.0,445000000.0
2015-10-23,3.2,0,0,0.0,445000000.0
2015-10-26,3.0,0,0,0.0,445000000.0
2015-10-27,3.5,0,0,0.0,445000000.0
2015-10-28,4.0,0,0,0.0,445000000.0
2015-10-29,4.25,0,0,0.0,445000000.0
2015-10-30,3.7,0,0,0.0,445000000.0
2015-11-02,3.95,0,0,0.0,445000000.0
2015-11-03,2.7,0,0,0.0,445000000.0
2015-11-04,2.2,0,0,0.0,445000000.0
2015-11-05,2.7,0,0,0.0,445000000.0
2015-11-06,1.75,0,0,0.0,445000000.0
2015-11-09,0.95,0,0,0.0,445000000.0
2015-11-10,2.25,0,0,0.0,445000000.0
2015-11-11,3.5,0,0,0.0,445000000.0
2015-11-12,3.5,0,0,0.0,445000000.0
2015-11-13,2.95,0,0,0.0,445000000.0
2015-11-16,3.0,0,0,0.0,445000000.0
2015-11-17,2.75,0,0,0.0,445000000.0
2015-11-18,3.2,0,0,0.0,445000000.0
2015-11-19,2.95,0,0,0.0,445000000.0
2015-11-20,3.9,0,0,0.0,445000000.0
2015-11-23,2.5,0,0,0.0,445000000.0
2015-11-24,3.5,0,0,0.0,445000000.0
2015-11-25,3.45,0,0,0.0,445000000.0
2015-11-26,3.25,0,0,0.0,445000000.0
2015-11-27,1.2,0,0,0.0,445000000.0
2015-11-30,1.0,0,0,0.0,445000000.0
2015-12-01,-0.75,0,0,0.0,445000000.0
2015-12-02,-0.9,0,0,0.0,445000000.0
2015-12-03,-0.7,0,0,0.0,445000000.0
2015-12-04,0.95,0,0,0.0,445000000.0
2015-12-07,1.7,0,0,0.0,445000000.0
2015-12-08,2.7,0,0,0.0,445000000.0
2015-12-09,3.6,0,0,0.0,445000000.0
2015-12-10,3.5,0,0,0.0,445000000.0
2015-12-11,2.75,0,0,0.0,445000000.0
2015-12-14,2.2,0,0,0.0,445000000.0
2015-12-15,2.25,0,0,0.0,445000000.0
2015-12-16,2.95,0,0,0.0,445000000.0
2015-12-17,2.95,0,0,0.0,445000000.0
2015-12-18,1.95,0,0,0.0,445000000.0
2015-12-21,0.5,0,0,0.0,445000000.0
2015-12-22,1.5,0,0,0.0,445000000.0
2015-12-23,1.45,0,0,0.0,445000000.0
2015-12-24,1.65,0,0,0.0,445000000.0
2015-12-28,2.45,0,0,0.0,445000000.0
2015-12-29,2.2,0,0,0.0,445000000.0
2015-12-30,1.75,0,0,0.0,445000000.0
2015-12-31,1.75,0,0,0.0,445000000.0
2016-01-04,2.2,0,0,0.0,445000000.0
2016-01-05,2.25,0,0,0.0,445000000.0
2016-01-06,2.2,0,0,0.0,445000000.0
2016-01-07,3.25,0,0,0.0,445000000.0
2016-01-08,4.75,0,0,0.0,445000000.0
2016-01-11,4.75,0,0,0.0,445000000.0
2016-01-12,5.0,0,0,0.0,445000000.0
2016-01-13,4.95,0,0,0.0,445000000.0
2016-01-14,4.05,0,0,0.0,445000000.0
2016-01-15,2.95,0,0,0.0,445000000.0
2016-01-18,2.5,0,0,0.0,445000000.0
2016-01-19,1.95,0,0,0.0,445000000.0
2016-01-20,3.45,0,0,0.0,445000000.0
2016-01-21,3.2,0,0,0.0,445000000.0
2016-01-22,2.5,0,0,0.0,445000000.0
2016-01-25,3.0,0,0,0.0,445000000.0
2016-01-26,3.0,0,0,0.0,445000000.0
2016-01-27,2.7,0,0,0.0,445000000.0
2016-01-28,2.7,0,0,0.0,445000000.0
2016-01-29,3.25,0,0,0.0,445000000.0
2016-02-01,3.75,0,0,0.0,445000000.0
2016-02-02,4.0,0,0,0.0,445000000.0
2016-02-03,4.5,0,0,0.0,445000000.0
2016-02-04,3.7,0,0,0.0,445000000.0
2016-02-05,3.75,0,0,0.0,445000000.0
2016-02-11,5.5,-1,0,-50000000.0,395000000.0
2016-02-12,5.5,-1,-1,0.0,395000000.0
2016-02-15,4.2,-1,-1,129999999.99999999,525000000.0
2016-02-16,4.0,-1,-1,20000000.00000002,545000000.0
2016-02-17,4.0,-1,-1,0.0,545000000.0
2016-02-18,3.75,-1,-1,25000000.0,570000000.0
2016-02-19,3.7,-1,-1,4999999.999999982,575000000.0
2016-02-22,3.5,-1,-1,20000000.00000002,595000000.0
2016-02-23,2.75,0,-1,25000000.0,620000000.0
2016-02-24,2.7,0,0,0.0,620000000.0
2016-02-25,2.7,0,0,0.0,620000000.0
2016-02-26,2.95,0,0,0.0,620000000.0
2016-02-29,3.25,0,0,0.0,620000000.0
2016-03-02,3.0,0,0,0.0,620000000.0
2016-03-03,2.5,0,0,0.0,620000000.0
2016-03-04,3.0,0,0,0.0,620000000.0
2016-03-07,2.25,0,0,0.0,620000000.0
2016-03-08,2.0,0,0,0.0,620000000.0
2016-03-09,1.75,0,0,0.0,620000000.0
2016-03-10,2.75,0,0,0.0,620000000.0
2016-03-11,2.7,0,0,0.0,620000000.0
2016-03-14,2.5,0,0,0.0,620000000.0
2016-03-15,3.2,0,0,0.0,620000000.0
2016-03-16,3.0,0,0,0.0,620000000.0
2016-03-17,3.5,0,0,0.0,620000000.0
2016-03-18,3.9,0,0,0.0,620000000.0
2016-03-21,4.45,0,0,0.0,620000000.0
2016-03-22,4.7,0,0,0.0,620000000.0
2016-03-23,3.75,0,0,0.0,620000000.0
2016-03-24,3.45,0,0,0.0,620000000.0
2016-03-25,2.95,0,0,0.0,620000000.0
2016-03-28,3.1,0,0,0.0,620000000.0
2016-03-29,3.0,0,0,0.0,620000000.0
2016-03-30,3.0,0,0,0.0,620000000.0
2016-03-31,2.85,0,0,0.0,620000000.0
2016-04-01,3.2,0,0,0.0,620000000.0
2016-04-04,4.1,0,0,0.0,620000000.0
2016-04-05,4.2,0,0,0.0,620000000.0
2016-04-06,4.25,0,0,0.0,620000000.0
2016-04-07,3.7,0,0,0.0,620000000.0
2016-04-08,2.75,0,0,0.0,620000000.0
2016-04-11,2.85,0,0,0.0,620000000.0
2016-04-12,2.45,0,0,0.0,620000000.0
2016-04-14,2.7,0,0,0.0,620000000.0
2016-04-15,2.45,0,0,0.0,620000000.0
2016-04-18,3.2,0,0,0.0,620000000.0
2016-04-19,3.25,0,0,0.0,620000000.0
2016-04-20,3.25,0,0,0.0,620000000.0
2016-04-21,2.45,0,0,0.0,620000000.0
2016-04-22,1.7,0,0,0.0,620000000.0
2016-04-25,1.0,0,0,0.0,620000000.0
2016-04-26,1.5,0,0,0.0,620000000.0
2016-04-27,1.75,0,0,0.0,620000000.0
2016-04-28,2.0,0,0,0.0,620000000.0
2016-04-29,2.2,0,0,0.0,620000000.0
2016-05-02,2.5,0,0,0.0,620000000.0
2016-05-03,2.25,0,0,0.0,620000000.0
2016-05-04,2.2,0,0,0.0,620000000.0
2016-05-09,1.95,0,0,0.0,620000000.0
2016-05-10,1.65,0,0,0.0,620000000.0
2016-05-11,3.05,0,0,0.0,620000000.0
2016-05-12,2.95,0,0,0.0,620000000.0
2016-05-13,3.7,0,0,0.0,620000000.0
2016-05-16,3.75,0,0,0.0,620000000.0
2016-05-17,3.75,0,0,0.0,620000000.0
2016-05-18,3.45,0,0,0.0,620000000.0
2016-05-19,3.25,0,0,0.0,620000000.0
2016-05-20,3.0,0,0,0.0,620000000.0
2016-05-23,2.45,0,0,0.0,620000000.0
2016-05-24,2.45,0,0,0.0,620000000.0
2016-05-25,2.25,0,0,0.0,620000000.0
2016-05-26,2.2,0,0,0.0,620000000.0
2016-05-27,2.0,0,0,0.0,620000000.0
2016-05-30,2.5,0,0,0.0,620000000.0
2016-05-31,3.25,0,0,0.0,620000000.0
2016-06-01,3.25,0,0,0.0,620000000.0
2016-06-02,3.25,0,0,0.0,620000000.0
2016-06-03,4.0,0,0,0.0,620000000.0
2016-06-07,3.7,0,0,0.0,620000000.0
2016-06-08,2.75,0,0,0.0,620000000.0
2016-06-09,3.95,0,0,0.0,620000000.0
2016-06-10,2.45,0,0,0.0,620000000.0
2016-06-13,3.0,0,0,0.0,620000000.0
2016-06-14,3.35,0,0,0.0,620000000.0
2016-06-15,3.9,0,0,0.0,620000000.0
2016-06-16,4.85,0,0,0.0,620000000.0
2016-06-17,4.2,0,0,0.0,620000000.0
2016-06-20,4.7,0,0,0.0,620000000.0
2016-06-21,4.7,0,0,0.0,620000000.0
2016-06-22,4.95,0,0,0.0,620000000.0
2016-06-23,4.7,0,0,0.0,620000000.0
2016-06-24,4.8,0,0,0.0,620000000.0
2016-06-27,5.9,-1,0,-50000000.0,570000000.0
2016-06-28,5.7,-1,-1,20000000.00000002,590000000.0
2016-06-29,5.4,-1,-1,29999999.99999998,620000000.0
2016-06-30,5.2,-1,-1,20000000.00000002,640000000.0
2016-07-01,5.0,-1,-1,20000000.00000002,660000000.0
2016-07-04,5.25,-1,-1,-25000000.0,635000000.0
2016-07-05,4.55,-1,-1,70000000.00000001,705000000.0
2016-07-06,4.5,-1,-1,4999999.999999982,710000000.0
2016-07-07,4.75,-1,-1,-25000000.0,685000000.0
2016-07-08,4.35,-1,-1,40000000.00000004,725000000.0
2016-07-11,4.2,-1,-1,14999999.999999946,740000000.0
2016-07-12,3.95,-1,-1,25000000.0,765000000.0
2016-07-13,3.25,0,-1,20000000.000000015,785000000.0
2016-07-14,3.0,0,0,0.0,785000000.0
2016-07-15,2.65,0,0,0.0,785000000.0
2016-07-18,2.45,0,0,0.0,785000000.0
2016-07-19,2.0,0,0,0.0,785000000.0
2016-07-20,2.0,0,0,0.0,785000000.0
2016-07-21,1.75,0,0,0.0,785000000.0
2016-07-22,1.45,0,0,0.0,785000000.0
2016-07-25,1.8,0,0,0.0,785000000.0
2016-07-26,2.2,0,0,0.0,785000000.0
2016-07-27,2.5,0,0,0.0,785000000.0
2016-07-28,2.95,0,0,0.0,785000000.0
2016-07-29,2.0,0,0,0.0,785000000.0
2016-08-01,2.5,0,0,0.0,785000000.0
2016-08-02,2.45,0,0,0.0,785000000.0
2016-08-03,2.45,0,0,0.0,785000000.0
2016-08-04,1.75,0,0,0.0,785000000.0
2016-08-05,2.25,0,0,0.0,785000000.0
2016-08-08,1.7,0,0,0.0,785000000.0
2016-08-09,1.45,0,0,0.0,785000000.0
2016-08-10,1.45,0,0,0.0,785000000.0
2016-08-11,1.75,0,0,0.0,785000000.0
2016-08-12,1.35,0,0,0.0,785000000.0
2016-08-16,1.7,0,0,0.0,785000000.0
2016-08-17,1.45,0,0,0.0,785000000.0
2016-08-18,1.85,0,0,0.0,785000000.0
2016-08-19,1.95,0,0,0.0,785000000.0
2016-08-22,1.85,0,0,0.0,785000000.0
2016-08-23,1.95,0,0,0.0,785000000.0
2016-08-24,2.0,0,0,0.0,785000000.0
2016-08-25,1.95,0,0,0.0,785000000.0
2016-08-26,2.25,0,0,0.0,785000000.0
2016-08-29,2.8,0,0,0.0,785000000.0
2016-08-30,2.95,0,0,0.0,785000000.0
2016-08-31,3.25,0,0,0.0,785000000.0
2016-09-01,3.25,0,0,0.0,785000000.0
2016-09-02,3.5,0,0,0.0,785000000.0
2016-09-05,3.7,0,0,0.0,785000000.0
2016-09-06,4.0,0,0,0.0,785000000.0
2016-09-07,3.95,0,0,0.0,785000000.0
2016-09-08,5.2,0,0,0.0,785000000.0
2016-09-09,5.0,0,0,0.0,785000000.0
2016-09-12,5.25,0,0,0.0,785000000.0
2016-09-13,5.5,-1,0,-50000000.0,735000000.0
2016-09-19,4.95,-1,-1,54999999.999999985,790000000.0
2016-09-20,4.45,-1,-1,50000000.0,840000000.0
2016-09-21,4.2,-1,-1,25000000.0,865000000.0
2016-09-22,4.45,-1,-1,-25000000.0,840000000.0
2016-09-23,5.45,-1,-1,-100000000.0,740000000.0
2016-09-26,4.95,-1,-1,50000000.0,790000000.0
