,KTB_3Y_bp,KTB_10Y_bp,slope_10y_3y_bp
2023-03-06,376.70000000000005,371.49999999999994,-5.200000000000102
2023-03-07,372.3,365.20000000000005,-7.099999999999966
2023-03-08,385.0,371.2,-13.800000000000011
2023-03-09,383.59999999999997,372.00000000000006,-11.599999999999909
2023-03-10,371.2,358.2,-13.0
2023-03-13,345.00000000000006,342.49999999999994,-2.5000000000001137
2023-03-14,341.5,337.5,-4.0
2023-03-15,346.5,342.0,-4.5
2023-03-16,341.0,340.0,-1.0
2023-03-17,340.2,340.49999999999994,0.2999999999999545
2023-03-20,323.49999999999994,329.0,5.500000000000057
2023-03-21,329.2,330.50000000000006,1.3000000000000682
2023-03-22,325.3,326.5,1.1999999999999886
2023-03-23,322.0,327.2,5.199999999999989
2023-03-24,317.0,322.2,5.199999999999989
2023-03-27,322.59999999999997,326.20000000000005,3.6000000000000796
2023-03-28,325.99999999999994,327.7,1.7000000000000455
2023-03-29,322.9,326.8,3.900000000000034
2023-03-30,323.0,331.0,8.0
2023-03-31,329.0,336.0,7.0
2023-04-03,333.5,338.5,5.0
2023-04-04,327.2,331.70000000000005,4.500000000000057
2023-04-05,326.7,332.7,6.0
2023-04-06,322.0,328.20000000000005,6.2000000000000455
2023-04-07,323.8,329.2,5.399999999999977
2023-04-10,318.2,322.3,4.100000000000023
2023-04-11,321.3,324.2,2.8999999999999773
2023-04-12,324.6,327.2,2.599999999999966
2023-04-13,320.99999999999994,327.99999999999994,7.0
2023-04-14,320.99999999999994,329.0,8.000000000000057
2023-04-17,330.0,335.70000000000005,5.7000000000000455
2023-04-18,329.59999999999997,335.2,5.600000000000023
2023-04-19,335.2,337.2,2.0
2023-04-20,332.7,340.2,7.5
2023-04-21,325.0,331.8,6.800000000000011
2023-04-24,323.0,330.70000000000005,7.7000000000000455
2023-04-25,327.8,332.7,4.899999999999977
2023-04-26,325.99999999999994,331.0,5.000000000000057
2023-04-27,328.6,334.5,5.899999999999977
2023-04-28,330.0,336.7,6.699999999999989
2023-05-02,332.79999999999995,337.0,4.2000000000000455
2023-05-03,327.0,331.70000000000005,4.7000000000000455
2023-05-04,321.5,327.7,6.199999999999989
2023-05-08,325.79999999999995,331.3,5.500000000000057
2023-05-09,325.90000000000003,332.0,6.099999999999966
2023-05-10,327.0,333.5,6.5
2023-05-11,322.0,329.5,7.5
2023-05-12,323.0,328.20000000000005,5.2000000000000455
2023-05-15,327.5,333.40000000000003,5.900000000000034
2023-05-16,324.00000000000006,330.2,6.199999999999932
2023-05-17,327.5,332.0,4.5
2023-05-18,330.70000000000005,335.90000000000003,5.199999999999989
2023-05-19,333.70000000000005,341.5,7.7999999999999545
2023-05-22,331.2,338.7,7.5
2023-05-23,337.99999999999994,348.0,10.000000000000057
2023-05-24,338.6,350.70000000000005,12.100000000000023
2023-05-25,347.50000000000006,359.5,11.999999999999943
2023-05-26,352.70000000000005,364.50000000000006,11.800000000000011
2023-05-30,355.5,365.3,9.800000000000011
2023-05-31,344.0,352.0,8.0
2023-06-01,348.0,354.99999999999994,6.999999999999943
2023-06-02,343.7,349.2,5.5
2023-06-05,350.00000000000006,354.99999999999994,4.999999999999886
2023-06-07,347.69999999999993,352.2,4.500000000000057
2023-06-08,354.7,363.2,8.5
2023-06-09,351.0,361.7,10.699999999999989
2023-06-12,349.29999999999995,357.40000000000003,8.10000000000008
2023-06-13,348.5,358.0,9.5
2023-06-14,353.90000000000003,362.5,8.599999999999966
2023-06-15,362.00000000000006,368.5,6.499999999999943
2023-06-16,358.8,365.8,7.0
2023-06-19,358.0,363.5,5.5
2023-06-20,358.0,364.50000000000006,6.500000000000057
2023-06-21,356.99999999999994,362.20000000000005,5.200000000000102
2023-06-22,359.79999999999995,365.3,5.500000000000057
2023-06-23,361.2,366.99999999999994,5.7999999999999545
2023-06-26,356.99999999999994,360.70000000000005,3.7000000000001023
2023-06-27,354.99999999999994,360.2,5.2000000000000455
2023-06-28,356.0,361.0,5.0
2023-06-29,359.5,363.4,3.8999999999999773
2023-06-30,365.6,366.1,0.5
2023-07-03,360.70000000000005,359.0,-1.7000000000000455
2023-07-04,361.7,363.0,1.3000000000000114
2023-07-05,361.5,363.5,2.0
2023-07-06,367.20000000000005,371.49999999999994,4.299999999999898
2023-07-07,373.5,375.8,2.3000000000000114
2023-07-10,379.5,386.70000000000005,7.2000000000000455
2023-07-11,370.00000000000006,375.99999999999994,5.999999999999886
2023-07-12,370.5,375.7,5.199999999999989
2023-07-13,360.2,366.0,5.800000000000011
2023-07-14,361.5,369.0,7.5
2023-07-17,360.70000000000005,366.0,5.2999999999999545
2023-07-18,360.00000000000006,364.50000000000006,4.5
2023-07-19,354.0,357.50000000000006,3.500000000000057
2023-07-20,358.2,361.0,2.8000000000000114
2023-07-21,360.2,363.5,3.3000000000000114
2023-07-24,362.00000000000006,364.59999999999997,2.599999999999909
2023-07-25,363.9,368.0,4.100000000000023
2023-07-26,362.20000000000005,365.5,3.2999999999999545
2023-07-27,358.3,363.7,5.399999999999977
2023-07-28,363.3,373.09999999999997,9.799999999999955
2023-07-31,368.2,376.50000000000006,8.300000000000068
2023-08-01,365.0,373.3,8.300000000000011
2023-08-02,366.99999999999994,378.0,11.000000000000057
2023-08-03,371.49999999999994,385.99999999999994,14.5
2023-08-04,373.7,387.40000000000003,13.700000000000045
2023-08-07,368.9,381.8,12.900000000000034
2023-08-08,364.50000000000006,373.7,9.199999999999932
2023-08-09,366.99999999999994,377.59999999999997,10.600000000000023
2023-08-10,367.7,378.0,10.300000000000011
2023-08-11,369.49999999999994,382.0,12.500000000000057
2023-08-14,374.90000000000003,390.0,15.099999999999966
2023-08-16,370.1,386.1000000000001,16.000000000000057
2023-08-17,378.2,396.3,18.100000000000023
2023-08-18,372.6,390.5,17.899999999999977
2023-08-21,379.00000000000006,396.70000000000005,17.69999999999999
2023-08-22,379.8,398.4,18.599999999999966
2023-08-23,377.0,392.0,15.0
2023-08-24,375.4,387.7,12.300000000000011
2023-08-25,379.00000000000006,393.29999999999995,14.299999999999898
2023-08-28,375.99999999999994,387.2,11.200000000000045
2023-08-29,374.0,384.50000000000006,10.500000000000057
2023-08-30,374.0,385.7,11.699999999999989
2023-08-31,371.7,382.5,10.800000000000011
2023-09-01,368.7,378.0,9.300000000000011
2023-09-04,373.2,385.5,12.300000000000011
2023-09-05,376.50000000000006,388.70000000000005,12.199999999999989
2023-09-06,377.5,390.5,13.0
2023-09-07,383.99999999999994,396.5,12.500000000000057
2023-09-08,379.00000000000006,388.59999999999997,9.599999999999909
2023-09-11,385.99999999999994,395.5,9.500000000000057
2023-09-12,386.2,397.0,10.800000000000011
2023-09-13,385.0,394.7,9.699999999999989
2023-09-14,383.5,391.7,8.199999999999989
2023-09-15,384.7,392.7,8.0
2023-09-18,389.40000000000003,397.5,8.099999999999966
2023-09-19,388.49999999999994,395.2,6.7000000000000455
2023-09-20,388.0,395.2,7.199999999999989
2023-09-21,392.5,403.0,10.5
2023-09-22,386.6,399.5,12.899999999999977
2023-09-25,388.09999999999997,401.5,13.400000000000034
2023-09-26,389.7,405.49999999999994,15.799999999999955
2023-09-27,387.5,401.19999999999993,13.699999999999932
2023-10-04,414.0,438.5,24.5
2023-10-05,408.5,433.5,25.0
2023-10-06,400.99999999999994,424.4,23.400000000000034
2023-10-10,400.0,422.49999999999994,22.499999999999943
2023-10-11,394.7,413.7,19.0
2023-10-12,392.7,409.2,16.5
2023-10-13,395.2,416.5,21.30000000000001
2023-10-16,397.5,419.7,22.19999999999999
2023-10-17,399.40000000000003,422.49999999999994,23.09999999999991
2023-10-18,402.7,428.5,25.80000000000001
2023-10-19,406.50000000000006,436.0,29.499999999999943
2023-10-20,402.7,431.7,29.0
2023-10-23,406.0,437.5,31.5
2023-10-24,399.5,426.0,26.5
2023-10-25,404.5,428.7,24.19999999999999
2023-10-26,411.20000000000005,440.00000000000006,28.80000000000001
2023-10-27,407.7,429.0,21.30000000000001
2023-10-30,408.5,430.5,22.0
2023-10-31,408.3999999999999,433.5,25.10000000000008
2023-11-01,406.50000000000006,428.5,21.999999999999943
2023-11-02,398.0,416.0,18.0
2023-11-03,394.5,409.99999999999994,15.499999999999943
2023-11-06,388.0,405.70000000000005,17.700000000000045
2023-11-07,388.3,405.59999999999997,17.299999999999955
2023-11-08,387.1,403.0,15.899999999999977
2023-11-09,383.9,393.50000000000006,9.60000000000008
2023-11-10,385.4,395.99999999999994,10.599999999999966
2023-11-13,387.2,400.69999999999993,13.499999999999943
2023-11-14,385.7,398.0,12.300000000000011
2023-11-15,374.50000000000006,381.70000000000005,7.199999999999989
2023-11-16,369.70000000000005,379.00000000000006,9.300000000000011
2023-11-17,368.5,380.5,12.0
2023-11-20,365.9,374.50000000000006,8.60000000000008
2023-11-21,363.9,371.0,7.100000000000023
2023-11-22,366.5,375.99999999999994,9.499999999999943
2023-11-23,364.2,371.0,6.800000000000011
2023-11-24,367.40000000000003,377.5,10.099999999999966
2023-11-27,368.7,376.2,7.5
2023-11-28,365.0,373.5,8.5
2023-11-29,354.99999999999994,364.0,9.000000000000057
2023-11-30,358.2,369.70000000000005,11.500000000000057
2023-12-01,358.5,370.00000000000006,11.500000000000057
2023-12-04,353.2,362.5,9.300000000000011
2023-12-05,348.20000000000005,357.50000000000006,9.300000000000011
2023-12-06,347.0,354.0,7.0
2023-12-07,350.5,357.50000000000006,7.000000000000057
2023-12-08,346.0,353.4,7.399999999999977
2023-12-11,347.0,356.0,9.0
2023-12-12,344.7,353.0,8.300000000000011
2023-12-13,346.0,352.6,6.600000000000023
2023-12-14,323.70000000000005,330.1,6.399999999999977
2023-12-15,327.5,334.79999999999995,7.2999999999999545
2023-12-18,327.9,333.8,5.900000000000034
2023-12-19,327.4,330.50000000000006,3.1000000000000796
2023-12-20,322.3,327.7,5.399999999999977
2023-12-21,323.29999999999995,329.2,5.900000000000034
2023-12-22,322.5,329.1,6.600000000000023
2023-12-26,321.6,326.6,5.0
2023-12-27,321.20000000000005,325.49999999999994,4.299999999999898
2023-12-28,314.5,317.5,3.0
2024-01-02,324.5,330.50000000000006,6.000000000000057
2024-01-03,327.5,333.5,6.0
2024-01-04,322.40000000000003,328.50000000000006,6.100000000000023
2024-01-05,327.99999999999994,333.70000000000005,5.700000000000102
2024-01-08,329.0,335.49999999999994,6.499999999999943
2024-01-09,324.7,331.5,6.800000000000011
2024-01-10,326.7,334.7,8.0
2024-01-11,322.2,331.70000000000005,9.500000000000057
2024-01-12,319.7,330.50000000000006,10.800000000000068
2024-01-15,319.5,329.5,10.0
2024-01-16,323.09999999999997,331.5,8.400000000000034
2024-01-17,327.0,336.0,9.0
2024-01-18,327.0,337.2,10.199999999999989
2024-01-19,330.29999999999995,341.5,11.200000000000045
2024-01-22,327.7,337.5,9.800000000000011
2024-01-23,328.8,337.5,8.699999999999989
2024-01-24,329.3,339.7,10.399999999999977
2024-01-25,330.50000000000006,341.5,10.999999999999943
2024-01-26,325.99999999999994,338.7,12.700000000000045
2024-01-29,330.4,344.09999999999997,13.699999999999989
2024-01-30,327.0,336.1,9.100000000000023
2024-01-31,325.90000000000003,334.5,8.599999999999966
2024-02-01,327.0,334.5,7.5
2024-02-02,324.40000000000003,329.0,4.599999999999966
2024-02-05,330.70000000000005,338.20000000000005,7.5
2024-02-06,329.1,338.40000000000003,9.300000000000011
2024-02-07,329.0,338.20000000000005,9.200000000000045
2024-02-08,330.4,340.49999999999994,10.099999999999966
2024-02-13,334.7,344.5,9.800000000000011
2024-02-14,341.40000000000003,349.5,8.099999999999966
2024-02-15,340.70000000000005,348.0,7.2999999999999545
2024-02-16,340.6,348.0,7.399999999999977
2024-02-19,339.59999999999997,346.7,7.100000000000023
2024-02-20,340.70000000000005,349.2,8.499999999999943
2024-02-21,340.2,347.50000000000006,7.300000000000068
2024-02-22,334.5,343.00000000000006,8.500000000000057
2024-02-23,337.80000000000007,348.0,10.199999999999932
2024-02-26,333.90000000000003,340.09999999999997,6.199999999999932
2024-02-27,336.5,343.00000000000006,6.500000000000057
2024-02-28,336.5,345.20000000000005,8.700000000000045
2024-02-29,338.20000000000005,348.0,9.799999999999955
2024-03-04,335.70000000000005,343.5,7.7999999999999545
2024-03-05,335.2,341.5,6.300000000000011
2024-03-06,332.0,337.69999999999993,5.699999999999932
2024-03-07,331.70000000000005,339.7,7.999999999999943
2024-03-08,326.5,332.1,5.600000000000023
2024-03-11,327.5,334.7,7.199999999999989
2024-03-12,327.0,333.3,6.300000000000011
2024-03-13,324.5,332.7,8.199999999999989
2024-03-14,326.7,335.49999999999994,8.799999999999955
2024-03-15,330.50000000000006,341.0,10.499999999999943
2024-03-18,335.0,343.2,8.199999999999989
2024-03-19,339.0,347.50000000000006,8.500000000000057
2024-03-20,336.5,344.0,7.5
2024-03-21,330.50000000000006,340.8,10.299999999999955
2024-03-22,328.7,336.4,7.699999999999989
2024-03-25,329.1,337.99999999999994,8.89999999999992
2024-03-26,330.2,341.2,11.0
2024-03-27,328.6,337.5,8.899999999999977
2024-03-28,330.0,337.99999999999994,7.999999999999943
2024-03-29,331.9,340.2,8.300000000000011
2024-04-01,329.2,337.59999999999997,8.399999999999977
2024-04-02,332.5,342.49999999999994,9.999999999999943
2024-04-03,332.7,345.00000000000006,12.300000000000068
2024-04-04,333.5,345.90000000000003,12.400000000000034
2024-04-05,333.00000000000006,343.5,10.499999999999943
2024-04-08,337.69999999999993,348.7,11.000000000000057
2024-04-09,338.7,350.5,11.800000000000011
2024-04-11,346.0,358.7,12.699999999999989
2024-04-12,339.8,353.7,13.899999999999977
2024-04-15,343.7,355.7,12.0
2024-04-16,347.0,362.7,15.699999999999989
2024-04-17,346.5,362.5,16.0
2024-04-18,343.00000000000006,356.5,13.499999999999943
2024-04-19,347.69999999999993,359.0,11.300000000000068
2024-04-22,351.0,365.20000000000005,14.200000000000045
2024-04-23,348.7,363.5,14.800000000000011
2024-04-24,350.70000000000005,365.20000000000005,14.5
2024-04-25,354.0,371.09999999999997,17.099999999999966
2024-04-26,351.79999999999995,368.5,16.700000000000045
2024-04-29,353.7,369.0,15.300000000000011
2024-04-30,352.49999999999994,365.0,12.500000000000057
2024-05-02,351.0,364.2,13.199999999999989
2024-05-03,350.5,361.7,11.199999999999989
2024-05-07,344.3,353.7,9.399999999999977
2024-05-08,343.7,353.2,9.5
2024-05-09,345.00000000000006,355.7,10.699999999999932
2024-05-10,343.40000000000003,353.5,10.099999999999966
2024-05-13,345.20000000000005,355.5,10.299999999999955
2024-05-14,345.20000000000005,354.5,9.299999999999955
2024-05-16,337.69999999999993,346.5,8.800000000000068
2024-05-17,337.5,345.5,8.0
2024-05-20,340.70000000000005,349.7,8.999999999999943
2024-05-21,341.2,349.5,8.300000000000011
2024-05-22,341.5,348.5,7.0
2024-05-23,340.0,346.5,6.5
2024-05-24,341.5,350.70000000000005,9.200000000000045
2024-05-27,341.0,349.7,8.699999999999989
2024-05-28,338.7,347.69999999999993,8.999999999999943
2024-05-29,342.0,353.5,11.5
2024-05-30,344.0,356.2,12.199999999999989
2024-05-31,345.20000000000005,358.0,12.799999999999955
2024-06-03,343.2,353.7,10.5
2024-06-04,339.2,347.2,8.0
2024-06-05,334.3,343.2,8.899999999999977
2024-06-07,330.79999999999995,338.5,7.7000000000000455
2024-06-10,334.5,343.2,8.699999999999989
2024-06-11,333.19999999999993,341.59999999999997,8.400000000000034
2024-06-12,329.5,337.0,7.5
2024-06-13,327.8,335.2,7.399999999999977
2024-06-14,324.2,330.0,5.800000000000011
2024-06-17,320.80000000000007,327.5,6.699999999999932
2024-06-18,320.7,327.7,7.0
2024-06-19,315.0,322.5,7.5
2024-06-20,319.5,327.0,7.5
2024-06-21,316.00000000000006,324.2,8.199999999999932
2024-06-24,319.20000000000005,326.20000000000005,7.0
2024-06-25,320.0,327.0,7.0
2024-06-26,320.80000000000007,327.5,6.699999999999932
2024-06-27,321.20000000000005,329.5,8.299999999999955
2024-06-28,317.7,325.99999999999994,8.299999999999955
2024-07-01,320.7,330.70000000000005,10.000000000000057
2024-07-02,316.5,327.99999999999994,11.499999999999943
2024-07-03,316.00000000000006,327.5,11.499999999999943
2024-07-04,312.2,323.49999999999994,11.299999999999955
2024-07-05,311.5,321.5,10.0
2024-07-08,312.0,320.99999999999994,8.999999999999943
2024-07-09,312.0,320.0,8.0
2024-07-10,311.7,319.5,7.800000000000011
2024-07-11,315.79999999999995,322.2,6.400000000000034
2024-07-12,309.3,316.7,7.399999999999977
2024-07-15,307.2,317.5,10.300000000000011
2024-07-16,303.5,313.70000000000005,10.200000000000045
2024-07-17,305.29999999999995,314.00000000000006,8.700000000000102
2024-07-18,306.0,313.49999999999994,7.499999999999943
2024-07-19,307.2,315.2,8.0
2024-07-22,306.9,314.3,7.400000000000034
2024-07-23,308.7,317.2,8.5
2024-07-24,304.5,313.2,8.699999999999989
2024-07-25,302.0,312.2,10.199999999999989
2024-07-26,301.7,310.40000000000003,8.700000000000045
2024-07-29,297.2,304.2,7.0
2024-07-30,299.40000000000003,305.5,6.099999999999966
2024-07-31,300.0,305.7,5.699999999999989
2024-08-01,297.5,301.2,3.6999999999999886
2024-08-02,293.6,297.0,3.3999999999999773
2024-08-05,281.5,289.2,7.699999999999989
2024-08-06,294.0,299.7,5.699999999999989
2024-08-07,293.09999999999997,300.2,7.100000000000023
2024-08-08,291.90000000000003,300.0,8.099999999999966
2024-08-09,294.0,301.2,7.199999999999989
2024-08-12,294.49999999999994,300.2,5.7000000000000455
2024-08-13,291.5,297.5,6.0
2024-08-14,288.7,294.0,5.300000000000011
2024-08-16,292.20000000000005,297.5,5.2999999999999545
2024-08-19,292.20000000000005,298.5,6.2999999999999545
2024-08-20,294.3,300.0,5.699999999999989
2024-08-21,294.0,299.7,5.699999999999989
2024-08-22,290.5,298.20000000000005,7.7000000000000455
2024-08-23,291.7,300.5,8.800000000000011
2024-08-26,289.0,297.5,8.5
2024-08-27,293.5,306.5,13.0
2024-08-28,291.5,305.0,13.5
2024-08-29,293.9,307.2,13.300000000000011
2024-08-30,295.5,308.8,13.300000000000011
2024-09-02,299.2,312.5,13.300000000000011
2024-09-03,298.0,312.0,14.0
2024-09-04,292.7,304.7,12.0
2024-09-05,291.0,303.2,12.199999999999989
2024-09-06,288.0,298.7,10.699999999999989
2024-09-09,289.5,302.99999999999994,13.499999999999943
2024-09-10,287.5,300.7,13.199999999999989
2024-09-11,281.5,293.8,12.300000000000011
2024-09-12,286.79999999999995,297.0,10.200000000000045
2024-09-13,282.0,292.7,10.699999999999989
2024-09-19,283.5,296.9,13.399999999999977
2024-09-20,283.70000000000005,299.2,15.499999999999943
2024-09-23,286.0,302.5,16.5
2024-09-24,286.0,303.2,17.19999999999999
2024-09-25,281.2,299.7,18.5
2024-09-26,281.0,300.0,19.0
2024-09-27,282.0,299.7,17.69999999999999
2024-09-30,280.5,299.2,18.69999999999999
2024-10-02,278.2,293.5,15.300000000000011
2024-10-04,282.5,299.5,17.0
2024-10-07,295.7,310.09999999999997,14.399999999999977
2024-10-08,293.5,308.0,14.5
2024-10-10,296.2,308.7,12.5
2024-10-11,294.8,307.7,12.899999999999977
2024-10-14,293.40000000000003,308.4,14.999999999999943
2024-10-15,290.5,304.7,14.199999999999989
2024-10-16,287.5,300.5,13.0
2024-10-17,289.8,303.7,13.899999999999977
2024-10-18,291.5,308.0,16.5
2024-10-21,290.5,305.7,15.199999999999989
2024-10-22,294.20000000000005,312.7,18.499999999999943
2024-10-23,293.2,312.7,19.5
2024-10-24,289.0,307.0,18.0
2024-10-25,288.0,306.0,18.0
2024-10-28,293.2,312.7,19.5
2024-10-29,293.2,312.0,18.80000000000001
2024-10-30,293.5,310.2,16.69999999999999
2024-10-31,293.00000000000006,309.5,16.499999999999943
2024-11-01,294.20000000000005,308.99999999999994,14.799999999999898
2024-11-04,293.2,309.5,16.30000000000001
2024-11-05,291.7,307.50000000000006,15.800000000000068
2024-11-06,295.6,313.70000000000005,18.100000000000023
2024-11-07,292.20000000000005,309.4,17.199999999999932
2024-11-08,288.20000000000005,303.7,15.499999999999943
2024-11-11,290.0,303.5,13.5
2024-11-12,290.0,301.5,11.5
2024-11-13,294.20000000000005,306.2,11.999999999999943
2024-11-14,292.7,307.50000000000006,14.800000000000068
2024-11-15,293.7,308.0,14.300000000000011
2024-11-18,291.5,306.0,14.5
2024-11-19,288.7,303.5,14.800000000000011
2024-11-20,287.5,301.3,13.800000000000011
2024-11-21,283.0,298.0,15.0
2024-11-22,281.7,298.0,16.30000000000001
2024-11-25,277.09999999999997,292.0,14.900000000000034
2024-11-26,277.2,290.2,13.0
2024-11-27,274.0,288.09999999999997,14.099999999999966
2024-11-28,264.0,278.5,14.5
2024-11-29,261.1,276.0,14.899999999999977
2024-12-02,256.5,270.00000000000006,13.500000000000057
2024-12-03,258.5,271.20000000000005,12.700000000000045
2024-12-04,262.5,276.5,14.0
2024-12-05,260.0,273.5,13.5
2024-12-06,262.2,274.40000000000003,12.200000000000045
2024-12-09,257.4,267.2,9.800000000000011
2024-12-10,251.60000000000002,264.0,12.399999999999977
2024-12-11,253.5,268.7,15.199999999999989
2024-12-12,254.70000000000002,270.00000000000006,15.30000000000004
2024-12-13,253.6,267.5,13.900000000000006
2024-12-16,255.10000000000002,271.20000000000005,16.100000000000023
2024-12-17,261.8,279.0,17.19999999999999
2024-12-18,254.0,273.5,19.5
2024-12-19,260.0,281.0,21.0
2024-12-20,261.2,286.0,24.80000000000001
2024-12-23,260.9,284.50000000000006,23.60000000000008
2024-12-24,262.4,288.4,26.0
2024-12-26,267.0,291.40000000000003,24.400000000000034
2024-12-27,262.5,288.5,26.0
2024-12-30,259.5,287.09999999999997,27.599999999999966
2025-01-02,250.09999999999997,274.2,24.100000000000023
2025-01-03,247.00000000000003,276.5,29.49999999999997
2025-01-06,252.2,282.0,29.80000000000001
2025-01-07,251.1,279.4,28.299999999999983
2025-01-08,250.0,278.5,28.5
2025-01-09,249.6,279.4,29.799999999999983
2025-01-10,256.99999999999994,284.0,27.000000000000057
2025-01-13,266.5,287.5,21.0
2025-01-14,264.7,284.50000000000006,19.800000000000068
2025-01-15,268.0,287.40000000000003,19.400000000000034
2025-01-16,262.5,281.0,18.5
2025-01-17,258.7,281.40000000000003,22.700000000000045
2025-01-20,262.1,286.5,24.399999999999977
2025-01-21,256.99999999999994,281.0,24.000000000000057
2025-01-22,257.7,282.4,24.69999999999999
2025-01-23,256.5,283.0,26.5
2025-01-24,256.0,286.1,30.100000000000023
2025-01-31,256.99999999999994,285.7,28.700000000000045
2025-02-03,256.3,282.20000000000005,25.900000000000034
2025-02-04,258.0,284.0,26.0
2025-02-05,257.2,281.2,24.0
2025-02-06,258.8,280.3,21.5
2025-02-07,264.5,284.0,19.5
2025-02-10,263.2,283.70000000000005,20.500000000000057
2025-02-11,263.7,285.2,21.5
2025-02-12,264.5,288.0,23.5
2025-02-13,262.5,287.2,24.69999999999999
2025-02-14,260.8,284.59999999999997,23.799999999999955
2025-02-17,262.2,286.7,24.5
2025-02-18,264.2,288.0,23.80000000000001
2025-02-19,263.0,287.5,24.5
2025-02-20,262.7,288.5,25.80000000000001
2025-02-21,261.50000000000006,285.2,23.699999999999932
2025-02-24,261.0,282.20000000000005,21.200000000000045
2025-02-25,260.0,279.5,19.5
2025-02-26,259.5,275.3,15.800000000000011
2025-02-27,259.20000000000005,275.0,15.799999999999955
2025-02-28,256.0,270.00000000000006,14.000000000000057
2025-03-04,254.2,270.7,16.5
2025-03-05,257.4,277.5,20.100000000000023
2025-03-06,259.5,280.5,21.0
2025-03-07,256.5,276.2,19.69999999999999
2025-03-10,259.5,280.7,21.19999999999999
2025-03-11,254.99999999999997,275.7,20.700000000000017
2025-03-12,254.5,276.0,21.5
2025-03-13,256.70000000000005,277.70000000000005,21.0
2025-03-14,258.7,281.5,22.80000000000001
2025-03-17,259.7,280.5,20.80000000000001
2025-03-18,260.0,279.2,19.19999999999999
2025-03-19,261.6,279.99999999999994,18.39999999999992
2025-03-20,259.7,279.5,19.80000000000001
2025-03-21,259.0,280.5,21.5
2025-03-24,259.7,281.5,21.80000000000001
2025-03-25,260.5,281.3,20.80000000000001
2025-03-26,262.0,285.3,23.30000000000001
2025-03-27,263.0,284.7,21.69999999999999
2025-03-28,262.2,284.0,21.80000000000001
2025-03-31,256.0,276.7,20.69999999999999
2025-04-01,258.5,278.59999999999997,20.099999999999966
2025-04-02,258.2,276.5,18.30000000000001
2025-04-03,254.5,274.59999999999997,20.099999999999966
2025-04-04,246.49999999999997,269.20000000000005,22.700000000000074
2025-04-07,240.49999999999997,264.7,24.200000000000017
2025-04-08,241.2,267.6,26.400000000000034
2025-04-09,243.00000000000003,272.5,29.49999999999997
2025-04-10,243.99999999999997,271.20000000000005,27.200000000000074
2025-04-11,240.09999999999997,269.0,28.900000000000034
2025-04-14,241.2,268.7,27.5
2025-04-15,239.7,266.2,26.5
2025-04-16,233.19999999999996,262.0,28.80000000000004
2025-04-17,238.49999999999997,264.7,26.200000000000017
2025-04-18,235.0,261.50000000000006,26.500000000000057
2025-04-21,231.99999999999997,259.5,27.50000000000003
2025-04-22,232.50000000000003,262.0,29.49999999999997
2025-04-23,233.30000000000004,259.20000000000005,25.900000000000006
2025-04-24,234.2,262.0,27.80000000000001
2025-04-25,230.5,257.79999999999995,27.299999999999955
2025-04-28,231.5,259.0,27.5
2025-04-29,231.5,261.0,29.5
2025-04-30,227.19999999999996,256.99999999999994,29.799999999999983
2025-05-02,228.2,259.5,31.30000000000001
2025-05-07,225.2,260.2,35.0
2025-05-08,227.99999999999997,262.5,34.50000000000003
2025-05-09,233.0,267.2,34.19999999999999
2025-05-12,232.7,269.20000000000005,36.50000000000006
2025-05-13,237.00000000000003,272.5,35.49999999999997
2025-05-14,235.0,271.20000000000005,36.200000000000045
2025-05-15,235.0,271.0,36.0
2025-05-16,231.5,267.0,35.5
2025-05-19,236.10000000000002,274.5,38.39999999999998
2025-05-20,233.19999999999996,272.2,39.00000000000003
2025-05-21,234.39999999999998,276.0,41.60000000000002
2025-05-22,232.50000000000003,274.0,41.49999999999997
2025-05-23,233.19999999999996,276.5,43.30000000000004
2025-05-26,234.70000000000002,277.0,42.29999999999998
2025-05-27,233.19999999999996,270.5,37.30000000000004
2025-05-28,230.8,270.2,39.39999999999998
2025-05-29,233.99999999999997,276.0,42.00000000000003
2025-05-30,233.5,277.2,43.69999999999999
2025-06-02,233.5,279.5,46.0
2025-06-04,241.2,289.2,48.0
2025-06-05,241.2,289.0,47.80000000000001
2025-06-09,239.5,286.2,46.69999999999999
2025-06-10,238.49999999999997,282.7,44.20000000000002
2025-06-11,241.69999999999996,283.5,41.80000000000004
2025-06-12,242.20000000000002,282.0,39.79999999999998
2025-06-13,246.20000000000002,284.50000000000006,38.30000000000004
2025-06-16,248.20000000000002,287.0,38.79999999999998
2025-06-17,243.99999999999997,286.7,42.70000000000002
2025-06-18,246.70000000000002,287.5,40.79999999999998
2025-06-19,247.5,287.7,40.19999999999999
2025-06-20,245.7,285.7,40.0
2025-06-23,249.5,286.7,37.19999999999999
2025-06-24,245.9,282.0,36.099999999999994
2025-06-25,246.20000000000002,282.0,35.79999999999998
2025-06-26,245.0,277.5,32.5
2025-06-27,245.50000000000003,278.5,32.99999999999997
2025-06-30,245.50000000000003,280.7,35.19999999999996
2025-07-01,245.2,278.5,33.30000000000001
2025-07-02,249.00000000000003,283.5,34.49999999999997
2025-07-03,244.5,281.0,36.5
2025-07-04,247.29999999999998,283.40000000000003,36.10000000000005
2025-07-07,248.20000000000002,284.0,35.79999999999998
2025-07-08,247.70000000000002,285.2,37.49999999999997
2025-07-09,247.5,284.7,37.19999999999999
2025-07-10,242.7,280.79999999999995,38.099999999999966
